General_Release date,General_Battery capacity (mAh),General_Removable battery,Display_Refresh Rate,Display_Screen size (inches),Hardware_RAM,Hardware_Internal storage,Hardware_Expandable storage,Connectivity_NFC,camera_1_megapixel,camera_2_megapixel,camera_3_megapixel,camera_4_megapixel,camera_5_megapixel,num_cameras,front_camera_1_megapixel,front_camera_2_megapixel,num_front_cameras,Network_SIM_1,Network_SIM_2,General_Price in India
2018.0,4230.0,Unknown,60,6.2,4.0,64.0,Yes,Unknown,13,2,0,0,0,2,8,0,1,4G,4G,10990.0
2023.0,5000.0,No,120,6.7,12.0,1024.0,Unknown,Unknown,100,2,0,0,0,2,16,0,1,Unknown,Unknown,24999.0
2022.0,5000.0,Unknown,90,6.6,6.0,128.0,Yes,Unknown,48,2,0,0,0,2,8,0,1,5G,5G,14490.0
2023.0,5000.0,Unknown,90,6.6,4.0,64.0,Yes,Unknown,13,0,0,0,0,1,8,0,1,Unknown,Unknown,6799.0
2018.0,2400.0,Unknown,60,5.45,1.0,8.0,Yes,Unknown,5,0,0,0,0,1,5,0,1,4G,4G,7575.0
2018.0,3050.0,Unknown,60,5.45,2.0,16.0,Yes,Unknown,13,0,0,0,0,1,8,0,1,4G,4G,9400.0
2022.0,5000.0,Unknown,90,6.6,4.0,64.0,Yes,Yes,13,0,0,0,0,2,8,0,1,4G,4G,6999.0
2018.0,3500.0,No,60,6.3,3.0,64.0,Yes,Unknown,13,2,0,0,0,2,25,0,1,4G,4G,11990.0
2023.0,5000.0,Unknown,90,6.6,4.0,128.0,Yes,Unknown,50,0,0,0,0,1,8,0,1,Unknown,Unknown,7400.0
2017.0,2400.0,Yes,60,5.0,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,5500.0
2018.0,3050.0,Unknown,60,5.5,2.0,16.0,Yes,Unknown,13,3,0,0,0,2,13,0,1,4G,4G,8999.0
2017.0,3050.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,8,0,1,4G,4G,7142.0
2023.0,5000.0,No,60,6.67,8.0,256.0,Unknown,Unknown,64,2,0,0,0,3,32,0,1,4G,4G,12999.0
2017.0,2000.0,Yes,60,4.5,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,5140.0
2023.0,6000.0,Unknown,60,6.6,4.0,128.0,Yes,Unknown,13,0,0,0,0,1,5,0,1,Unknown,Unknown,5990.0
2018.0,3050.0,Unknown,60,5.5,2.0,16.0,Yes,Unknown,13,0,0,0,0,1,8,0,1,4G,4G,7999.0
2024.0,5000.0,No,90,6.56,6.0,128.0,Unknown,No,50,2,0,0,0,2,8,0,1,5G,5G,11498.0
2018.0,2900.0,No,60,6.0,3.0,32.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,8995.0
2018.0,2100.0,Unknown,60,4.95,1.0,16.0,Yes,Unknown,5,0,0,0,0,1,5,0,1,4G,4G,4690.0
2023.0,5000.0,No,60,6.6,2.0,64.0,Yes,Unknown,8,0,0,0,0,1,5,0,1,Unknown,Unknown,6999.0
2022.0,5000.0,Unknown,144,6.78,16.0,256.0,Unknown,Yes,50,13,8,0,0,3,16,0,1,Unknown,Unknown,44999.0
2023.0,5000.0,No,90,6.6,16.0,256.0,Yes,Unknown,50,0,0,0,0,2,32,0,1,Unknown,Unknown,8499.0
2018.0,3050.0,Unknown,60,5.0,2.0,32.0,Yes,Unknown,13,0,0,0,0,1,8,0,1,4G,4G,8900.0
2022.0,4000.0,Unknown,60,6.6,2.0,32.0,Yes,Unknown,5,5,0,0,0,2,5,0,1,Unknown,Unknown,6299.0
2023.0,7000.0,Unknown,90,6.8,4.0,128.0,Yes,Unknown,13,0,0,0,0,1,8,0,1,Unknown,Unknown,7499.0
2024.0,5000.0,Unknown,90,6.6,6.0,128.0,Yes,Unknown,50,2,0,0,0,2,8,0,1,5G,5G,9849.0
2024.0,6000.0,No,120,6.78,12.0,256.0,Unknown,Unknown,108,0,0,0,0,1,32,0,1,Unknown,Unknown,19999.0
2024.0,5000.0,Unknown,60,6.67,6.0,128.0,Unknown,Unknown,50,0,0,0,0,1,50,0,1,Unknown,Unknown,14399.0
2022.0,5000.0,Yes,60,6.6,3.0,32.0,Yes,Unknown,8,0,0,0,0,1,5,0,1,Unknown,Unknown,6399.0
2023.0,6000.0,Unknown,90,5.0,8.0,256.0,Yes,Yes,50,0,0,0,0,1,8,0,1,Unknown,Unknown,11999.0
2023.0,5000.0,No,60,6.6,2.0,32.0,Yes,Unknown,8,0,0,0,0,2,5,0,1,Unknown,Unknown,5999.0
2017.0,3000.0,No,60,5.2,2.0,16.0,Yes,No,8,0,0,0,0,1,8,0,1,4G,4G,3390.0
2018.0,3000.0,Unknown,60,5.0,2.0,16.0,Yes,Unknown,8,0,0,0,0,1,13,0,1,4G,4G,5400.0
2024.0,6000.0,No,90,6.6,4.0,128.0,Yes,Unknown,50,0,0,0,0,1,8,0,1,Unknown,Unknown,7299.0
2018.0,2500.0,Unknown,60,5.0,1.5,16.0,Yes,Unknown,8,0,0,0,0,1,5,0,1,4G,4G,6200.0
2021.0,3000.0,Unknown,60,6.1,2.0,32.0,Yes,Unknown,5,5,0,0,0,2,5,0,1,4G,4G,5490.0
2017.0,3000.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,3499.0
2017.0,1800.0,No,60,4.0,0.5,4.0,No,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,4070.0
2017.0,2000.0,No,60,4.5,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,4099.0
2017.0,3800.0,No,60,4.7,2.0,16.0,Yes,Yes,13,0,0,0,0,1,5,0,1,4G,4G,14999.0
2021.0,4000.0,Unknown,60,6.6,2.0,32.0,Unknown,Unknown,13,2,0,0,0,2,8,0,1,Unknown,Unknown,7299.0
2022.0,5000.0,Unknown,120,6.8,8.0,128.0,Unknown,Yes,64,2,2,0,0,3,16,0,1,Unknown,Unknown,16498.0
2020.0,4000.0,No,60,6.6,3.0,64.0,Unknown,Unknown,13,5,2,2,0,4,8,0,1,4G,4G,13499.0
2023.0,5000.0,Unknown,60,5.0,4.0,128.0,Unknown,Unknown,16,0,0,0,0,1,8,0,1,Unknown,Unknown,7699.0
2024.0,4600.0,Unknown,60,6.55,12.0,256.0,Yes,Unknown,108,13,50,0,0,3,50,0,1,Unknown,Unknown,35999.0
2020.0,4000.0,No,60,6.09,2.0,32.0,Yes,Unknown,8,8,0,0,0,2,5,0,1,4G,4G,8299.0
2020.0,4000.0,No,60,6.53,6.0,128.0,Yes,Unknown,48,5,5,0,0,3,32,0,1,Unknown,Unknown,16999.0
2020.0,4000.0,No,60,6.53,4.0,64.0,No,Unknown,48,2,0,0,0,2,16,0,1,4G,4G,10990.0
2020.0,4440.0,No,60,6.44,8.0,128.0,Unknown,Unknown,48,13,13,2,0,4,16,0,1,5G,5G,32990.0
2018.0,3050.0,Unknown,60,5.45,2.0,16.0,Yes,Unknown,13,0,0,0,0,1,8,0,1,4G,4G,6999.0
2021.0,5000.0,Unknown,90,6.6,8.0,128.0,Yes,Unknown,50,8,0,0,0,2,16,0,1,5G,5G,10998.0
2020.0,4200.0,Unknown,60,6.44,12.0,256.0,Unknown,Unknown,64,8,12,2,0,4,32,8,2,5G,5G,28230.0
2023.0,6000.0,No,60,6.6,4.0,64.0,Yes,Unknown,13,0,0,0,0,1,5,0,1,Unknown,Unknown,7499.0
2023.0,5000.0,Unknown,120,6.78,8.0,256.0,Unknown,No,50,2,2,0,0,3,16,0,1,5G,5G,19999.0
2022.0,5000.0,Unknown,60,6.6,2.0,32.0,Yes,Unknown,8,0,0,0,0,2,5,0,1,4G,4G,6999.0
2017.0,2400.0,Yes,60,5.0,2.0,16.0,Yes,No,5,0,0,0,0,1,5,0,1,4G,4G,4490.0
2022.0,5000.0,Unknown,60,6.82,3.0,64.0,Yes,Unknown,8,0,0,0,0,1,5,0,1,4G,4G,8299.0
2022.0,5000.0,Unknown,60,6.7,4.0,64.0,Yes,Unknown,50,2,0,0,0,2,8,0,1,Unknown,Unknown,10999.0
2021.0,5000.0,Unknown,60,6.52,2.0,32.0,Unknown,Unknown,8,3,0,0,0,2,5,0,1,Unknown,Unknown,5999.0
2023.0,5000.0,No,60,6.56,3.0,64.0,Yes,Unknown,13,0,0,0,0,1,5,0,1,Unknown,Unknown,6759.0
2023.0,5000.0,No,60,6.7,6.0,128.0,Yes,Unknown,50,2,0,0,0,2,8,0,1,Unknown,Unknown,8999.0
2017.0,3080.0,No,60,5.5,4.0,32.0,Yes,No,12,0,0,0,0,1,5,0,1,4G,4G,12990.0
2019.0,4000.0,No,60,6.26,2.0,16.0,Yes,Unknown,12,2,0,0,0,2,8,0,1,4G,4G,8500.0
2018.0,3000.0,Unknown,60,5.84,4.0,64.0,Yes,Yes,16,0,0,0,0,1,16,24,2,4G,4G,45251.0
2017.0,3400.0,No,60,5.99,6.0,64.0,No,Yes,12,0,0,0,0,1,5,0,1,4G,4G,16985.0
2018.0,3000.0,No,60,5.7,2.0,32.0,Yes,Unknown,13,2,0,0,0,2,8,0,1,4G,4G,8899.0
2017.0,3180.0,Unknown,60,5.7,2.0,16.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,16492.0
2020.0,4200.0,Unknown,60,6.44,6.0,128.0,Unknown,Unknown,64,8,12,2,0,4,32,8,2,5G,5G,28230.0
2016.0,5000.0,No,60,3.5,0.5,16.0,No,No,2,0,0,0,0,1,3,0,1,Unknown,Unknown,2999.0
2016.0,3500.0,No,60,5.7,4.0,64.0,Yes,Yes,12,0,0,0,0,1,5,0,1,4G,4G,59900.0
2019.0,5000.0,No,60,6.53,4.0,64.0,Yes,Unknown,16,8,2,0,0,3,32,0,1,4G,4G,20990.0
2019.0,5000.0,No,60,6.53,6.0,128.0,Yes,Unknown,16,8,2,0,0,3,32,0,1,4G,4G,20990.0
2019.0,5000.0,No,60,6.53,6.0,64.0,Yes,Unknown,16,8,2,0,0,3,32,0,1,4G,4G,17999.0
2020.0,4500.0,No,60,6.7,8.0,128.0,Yes,Yes,48,12,5,0,0,3,32,0,1,4G,4G,33990.0
2019.0,4000.0,Unknown,60,6.53,6.0,128.0,Unknown,Unknown,48,5,0,0,0,2,16,0,1,Unknown,Unknown,14998.0
2019.0,3700.0,No,60,6.41,6.0,128.0,No,Yes,48,5,0,0,0,2,16,0,1,4G,4G,29999.0
2019.0,4500.0,Unknown,60,6.38,6.0,64.0,No,Unknown,48,8,2,0,0,3,32,0,1,4G,4G,18990.0
2019.0,4000.0,Unknown,60,6.4,6.0,128.0,Yes,Yes,12,13,0,0,0,2,32,0,1,Unknown,Unknown,32499.0
2019.0,3700.0,No,60,6.41,8.0,256.0,No,Yes,48,5,0,0,0,2,16,0,1,4G,4G,34999.0
2019.0,5000.0,No,60,6.22,4.0,64.0,Yes,Unknown,12,2,0,0,0,2,8,0,1,4G,4G,9990.0
2019.0,4000.0,No,60,6.3,6.0,128.0,Yes,Unknown,48,5,0,0,0,2,13,0,1,4G,4G,10999.0
2019.0,4000.0,No,60,6.3,3.0,32.0,Yes,Unknown,48,5,0,0,0,2,13,0,1,4G,4G,9990.0
2019.0,3800.0,No,60,6.55,8.0,256.0,No,Yes,48,16,12,0,0,3,16,0,1,4G,4G,39998.0
2019.0,3800.0,No,60,6.55,8.0,128.0,No,Yes,48,16,12,0,0,3,16,0,1,4G,4G,29990.0
2019.0,5000.0,Unknown,60,6.22,3.0,32.0,Yes,Unknown,12,0,0,0,0,1,8,0,1,4G,4G,7990.0
2019.0,4000.0,No,60,6.3,6.0,64.0,Yes,Unknown,48,5,0,0,0,2,13,0,1,4G,4G,13990.0
2019.0,4000.0,No,60,6.3,4.0,64.0,Yes,Unknown,48,5,0,0,0,2,13,0,1,4G,4G,11990.0
2019.0,4000.0,No,60,6.67,12.0,256.0,No,Yes,48,8,16,0,0,3,16,0,1,4G,4G,57990.0
2016.0,4100.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,5999.0
2019.0,3110.0,No,60,6.1,4.0,256.0,No,Yes,12,12,0,0,0,2,12,0,1,4G,4G,57900.0
2019.0,5000.0,No,60,6.53,4.0,64.0,Yes,Unknown,16,8,2,0,0,3,16,0,1,4G,4G,21000.0
2019.0,5000.0,No,60,6.53,6.0,64.0,Yes,Unknown,16,8,2,0,0,3,16,0,1,4G,4G,21000.0
2019.0,4500.0,No,60,6.38,6.0,128.0,No,Unknown,16,8,5,0,0,3,32,0,1,Unknown,Unknown,17200.0
2019.0,5000.0,Unknown,60,6.35,3.0,32.0,Yes,Unknown,13,8,2,0,0,3,8,0,1,4G,4G,10980.0
2019.0,4000.0,No,60,6.53,8.0,256.0,Unknown,Unknown,48,8,2,2,0,4,16,0,1,Unknown,Unknown,23999.0
2019.0,4000.0,Unknown,60,6.26,3.0,32.0,Yes,Unknown,12,2,0,0,0,2,32,0,1,4G,4G,8999.0
2019.0,4000.0,Unknown,60,6.4,3.0,32.0,Yes,No,13,5,0,0,0,2,8,0,1,4G,4G,8999.0
2019.0,4000.0,Unknown,60,5.45,2.0,16.0,Yes,Unknown,12,0,0,0,0,1,5,0,1,4G,4G,6350.0
2019.0,5000.0,Unknown,60,6.35,4.0,64.0,Yes,Unknown,13,8,2,0,0,3,8,0,1,4G,4G,11599.0
2019.0,5000.0,Unknown,60,6.35,3.0,64.0,Yes,Unknown,13,8,2,0,0,3,8,0,1,4G,4G,10489.0
2019.0,3000.0,Unknown,60,5.0,1.0,16.0,Yes,Unknown,8,0,0,0,0,1,5,0,1,4G,4G,6200.0
2019.0,3000.0,Unknown,60,5.0,1.0,8.0,Yes,Unknown,8,0,0,0,0,1,5,0,1,4G,4G,6200.0
2019.0,4000.0,Unknown,60,5.45,2.0,32.0,Yes,Unknown,12,0,0,0,0,1,5,0,1,4G,4G,6450.0
2019.0,4000.0,Unknown,60,6.26,4.0,64.0,Yes,Unknown,12,2,0,0,0,2,32,0,1,4G,4G,10999.0
2015.0,2600.0,Yes,60,5.0,1.5,8.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,8390.0
2016.0,2500.0,Yes,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,6990.0
2020.0,5000.0,Unknown,60,6.51,4.0,64.0,Unknown,Unknown,13,2,2,0,0,3,8,0,1,Unknown,Unknown,16999.0
2019.0,5000.0,Unknown,60,6.35,4.0,64.0,Unknown,Unknown,13,8,2,0,0,3,16,0,1,4G,4G,12500.0
2019.0,4000.0,No,60,6.3,4.0,64.0,Yes,Unknown,48,8,2,2,0,4,13,0,1,4G,4G,8999.0
2019.0,6000.0,No,60,6.4,4.0,64.0,Yes,No,48,5,8,0,0,3,16,0,1,4G,4G,18500.0
2020.0,5020.0,No,60,6.53,4.0,64.0,Yes,Yes,13,8,5,2,0,4,8,0,1,4G,4G,11690.0
2015.0,1715.0,No,60,4.7,2.0,32.0,No,Yes,12,0,0,0,0,1,5,0,1,Unknown,Unknown,21999.0
2015.0,1715.0,No,60,4.7,2.0,64.0,No,Yes,12,0,0,0,0,1,5,0,1,Unknown,Unknown,28999.0
2019.0,6000.0,No,60,6.4,6.0,128.0,Yes,No,48,5,8,0,0,3,16,0,1,4G,4G,18500.0
2015.0,1715.0,No,60,4.7,2.0,16.0,No,Yes,12,0,0,0,0,1,5,0,1,Unknown,Unknown,21999.0
2020.0,5000.0,No,60,6.53,4.0,64.0,Yes,Unknown,13,0,0,0,0,1,5,0,1,4G,4G,8990.0
2015.0,4050.0,No,60,5.5,3.0,32.0,Yes,No,16,0,0,0,0,1,5,0,1,4G,4G,4995.0
2016.0,2600.0,Yes,60,5.0,2.0,16.0,Yes,Yes,8,0,0,0,0,1,5,0,1,4G,4G,8490.0
2015.0,4050.0,No,60,5.5,2.0,16.0,Yes,No,16,0,0,0,0,1,5,0,1,4G,4G,4995.0
2015.0,2200.0,Yes,60,4.7,2.0,16.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,6999.0
2015.0,1715.0,No,60,4.7,2.0,128.0,No,Yes,12,0,0,0,0,1,5,0,1,Unknown,Unknown,25612.0
2016.0,5000.0,No,60,4.0,2.0,64.0,No,Yes,12,0,0,0,0,1,2,0,1,Unknown,Unknown,94919.0
2021.0,5000.0,No,60,6.53,4.0,128.0,Yes,Unknown,13,0,0,0,0,1,5,0,1,4G,4G,8999.0
2013.0,2370.0,No,60,4.6,1.0,8.0,Yes,Yes,8,0,0,0,0,1,3,0,1,Unknown,Unknown,21490.0
2019.0,4500.0,No,60,6.38,8.0,128.0,Unknown,Unknown,48,8,2,2,0,4,32,0,1,4G,4G,19990.0
2015.0,2750.0,No,60,5.5,2.0,64.0,No,Yes,12,0,0,0,0,1,5,0,1,Unknown,Unknown,44490.0
2020.0,5000.0,No,60,6.53,8.0,128.0,Yes,Unknown,13,8,2,2,0,4,16,0,1,4G,4G,19990.0
2020.0,4015.0,Unknown,60,6.43,8.0,128.0,Yes,Unknown,48,8,2,2,0,4,16,2,2,4G,4G,18990.0
2020.0,6000.0,No,60,6.5,6.0,128.0,Unknown,Unknown,64,12,5,5,0,4,32,0,1,4G,4G,15499.0
2019.0,4030.0,Unknown,60,6.08,4.0,64.0,Yes,Unknown,48,8,2,0,0,3,32,0,1,4G,4G,11990.0
2014.0,1810.0,No,60,4.7,1.0,32.0,No,Yes,8,0,0,0,0,1,2,0,1,Unknown,Unknown,18999.0
2019.0,4030.0,Unknown,60,6.08,6.0,128.0,Yes,Unknown,48,8,2,0,0,3,32,0,1,4G,4G,13999.0
2019.0,4000.0,Unknown,60,6.4,4.0,128.0,Yes,Yes,48,5,8,0,0,3,32,0,1,4G,4G,14990.0
2021.0,6000.0,Unknown,60,6.5,4.0,128.0,Yes,Unknown,48,5,2,2,0,4,16,0,1,4G,4G,11490.0
2016.0,3300.0,No,60,5.5,3.0,16.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,7499.0
2019.0,4000.0,Unknown,60,6.4,6.0,128.0,Yes,Yes,48,5,8,0,0,3,32,0,1,4G,4G,26800.0
2016.0,3300.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,10999.0
2016.0,3000.0,No,60,5.1,4.0,32.0,Yes,Yes,12,0,0,0,0,1,5,0,1,4G,4G,19999.0
2019.0,4050.0,Unknown,60,6.3,4.0,64.0,Yes,Unknown,16,8,5,0,0,3,16,0,1,4G,4G,13999.0
2013.0,1570.0,No,60,4.0,1.0,32.0,No,No,8,0,0,0,0,1,2,0,1,Unknown,Unknown,16500.0
2015.0,2600.0,Yes,60,5.0,1.5,8.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,23939.0
2013.0,1570.0,No,60,4.0,1.0,64.0,No,No,8,0,0,0,0,1,2,0,1,Unknown,Unknown,29500.0
2019.0,4050.0,Unknown,60,6.3,6.0,128.0,Yes,Unknown,16,8,5,0,0,3,16,0,1,4G,4G,13999.0
2015.0,3000.0,Yes,60,5.5,3.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,3999.0
2015.0,3000.0,Yes,60,5.5,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,3999.0
2020.0,5000.0,Unknown,60,6.5,4.0,64.0,Yes,Unknown,13,2,2,0,0,3,16,0,1,4G,4G,10999.0
2019.0,5000.0,Unknown,60,6.5,4.0,64.0,Yes,Unknown,12,8,2,2,0,4,8,0,1,4G,4G,11989.0
2019.0,5000.0,Unknown,60,6.5,3.0,64.0,Yes,Unknown,12,8,2,2,0,4,8,0,1,4G,4G,9989.0
2020.0,4000.0,Unknown,60,6.5,6.0,128.0,Yes,Yes,48,12,5,5,0,4,32,0,1,4G,4G,19999.0
2015.0,3450.0,No,60,5.7,3.0,64.0,No,Yes,3,0,0,0,0,1,8,0,1,Unknown,Unknown,24499.0
2015.0,3450.0,No,60,5.7,3.0,32.0,No,Yes,3,0,0,0,0,1,8,0,1,Unknown,Unknown,24499.0
2015.0,3450.0,No,60,5.7,3.0,128.0,No,Yes,3,0,0,0,0,1,8,0,1,Unknown,Unknown,28499.0
2016.0,2350.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,9696.0
2019.0,3400.0,No,60,6.22,2.0,16.0,Yes,Unknown,13,5,0,0,0,2,5,0,1,4G,4G,7990.0
2019.0,3400.0,No,60,6.22,3.0,32.0,Yes,Unknown,13,5,0,0,0,2,5,0,1,4G,4G,7999.0
2019.0,4500.0,Unknown,60,6.38,6.0,128.0,No,Unknown,48,8,2,0,0,3,32,0,1,4G,4G,13990.0
2019.0,3500.0,Unknown,60,6.3,4.0,128.0,Yes,Yes,12,16,5,0,0,3,12,0,1,4G,4G,12599.0
2019.0,4500.0,Unknown,60,6.38,4.0,128.0,No,Unknown,48,8,2,0,0,3,32,0,1,4G,4G,18990.0
2019.0,4500.0,Unknown,60,6.38,8.0,128.0,No,Unknown,48,8,2,0,0,3,32,0,1,4G,4G,12990.0
2015.0,5000.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,7999.0
2015.0,2110.0,No,60,5.0,2.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,5990.0
2015.0,5000.0,No,60,5.5,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,7488.0
2015.0,2110.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,5990.0
2015.0,5000.0,No,60,5.5,2.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,8450.0
2013.0,2300.0,Yes,60,4.6,2.0,8.0,Yes,Yes,13,0,0,0,0,1,3,0,1,Unknown,Unknown,14990.0
2019.0,4000.0,No,60,6.4,4.0,64.0,Yes,Yes,25,5,8,0,0,3,16,0,1,4G,4G,11999.0
2019.0,4000.0,No,60,6.4,4.0,128.0,Yes,Yes,25,5,8,0,0,3,16,0,1,4G,4G,14990.0
2022.0,5000.0,Unknown,60,6.58,6.0,128.0,Unknown,Unknown,50,2,2,0,0,3,8,0,1,Unknown,Unknown,10990.0
2016.0,2600.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,6990.0
2019.0,5000.0,No,60,6.3,3.0,32.0,Yes,Unknown,13,5,0,0,0,2,8,0,1,4G,4G,10999.0
2020.0,5000.0,No,60,6.53,2.0,32.0,Yes,Unknown,13,0,0,0,0,1,5,0,1,4G,4G,7499.0
2019.0,5000.0,No,60,6.3,4.0,64.0,Yes,Unknown,13,5,0,0,0,2,8,0,1,4G,4G,11499.0
2019.0,4000.0,No,60,6.4,6.0,64.0,Yes,Unknown,25,5,8,0,0,3,25,0,1,4G,4G,15900.0
2021.0,5000.0,Unknown,60,6.5,4.0,64.0,Yes,Unknown,13,2,2,0,0,3,5,0,1,Unknown,Unknown,8999.0
2021.0,5000.0,Unknown,60,6.5,4.0,64.0,Yes,Unknown,13,2,0,0,0,2,5,0,1,4G,4G,9999.0
2020.0,5000.0,Yes,60,6.1,2.0,32.0,Yes,Unknown,13,0,0,0,0,1,5,0,1,4G,4G,7490.0
2017.0,3300.0,No,60,5.7,4.0,64.0,Yes,Yes,13,0,0,0,0,1,5,0,1,Unknown,Unknown,23990.0
2016.0,2620.0,No,60,5.0,3.0,32.0,Yes,No,23,0,0,0,0,1,13,0,1,Unknown,Unknown,19990.0
2015.0,2390.0,No,60,4.5,1.0,8.0,Yes,No,5,0,0,0,0,1,3,0,1,Unknown,Unknown,5999.0
2013.0,2000.0,No,60,4.7,0.5,8.0,Yes,No,5,0,0,0,0,1,3,0,1,Unknown,Unknown,4999.0
2020.0,4500.0,No,60,6.55,12.0,256.0,No,Yes,48,16,5,2,0,4,16,0,1,5G,4G,30999.0
2020.0,5000.0,No,60,6.4,3.0,32.0,Yes,No,13,5,2,0,0,3,8,0,1,4G,4G,11205.0
2021.0,4500.0,Unknown,60,6.55,12.0,256.0,No,Yes,48,16,5,2,0,4,16,0,1,5G,4G,29990.0
2021.0,6000.0,Unknown,60,6.8,6.0,128.0,Yes,Unknown,108,8,2,0,0,3,32,0,1,Unknown,Unknown,15999.0
2015.0,3000.0,Yes,60,5.5,3.0,16.0,Yes,No,13,0,0,0,0,1,13,0,1,4G,4G,7999.0
2013.0,1500.0,Yes,60,4.0,0.75,4.0,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,9620.0
2016.0,3000.0,Yes,60,5.2,2.0,16.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,19999.0
2015.0,3000.0,Yes,60,5.5,2.0,16.0,Yes,No,13,0,0,0,0,1,13,0,1,4G,4G,7000.0
2015.0,3000.0,Yes,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,13,0,1,4G,4G,7000.0
2019.0,3500.0,No,60,6.3,6.0,128.0,Yes,Yes,32,5,8,0,0,3,16,0,1,4G,4G,12990.0
2021.0,5000.0,Unknown,60,6.6,8.0,128.0,Yes,Unknown,48,8,5,5,0,4,20,0,1,Unknown,Unknown,18990.0
2019.0,3400.0,Unknown,60,6.21,4.0,128.0,Yes,Unknown,24,8,2,0,0,3,32,0,1,4G,4G,7999.0
2020.0,4500.0,No,60,6.7,6.0,128.0,Yes,Unknown,12,12,12,0,0,3,32,0,1,Unknown,Unknown,24999.0
2021.0,6000.0,Unknown,60,6.4,6.0,128.0,Yes,Unknown,64,8,2,2,0,4,20,0,1,4G,4G,18999.0
2019.0,3500.0,No,60,6.3,6.0,64.0,Yes,No,48,5,8,0,0,3,20,0,1,4G,4G,16990.0
2021.0,5000.0,Unknown,60,6.5,6.0,128.0,Unknown,Unknown,48,2,2,0,0,3,8,0,1,5G,5G,18999.0
2020.0,4500.0,No,60,6.7,8.0,128.0,Yes,Unknown,12,12,12,0,0,3,32,0,1,Unknown,Unknown,36990.0
2013.0,3000.0,No,60,5.0,2.0,16.0,Yes,Yes,7,0,0,0,0,1,2,0,1,Unknown,Unknown,23149.0
2015.0,2420.0,No,60,5.0,3.0,32.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,15969.0
2015.0,2900.0,Yes,60,5.5,2.0,8.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,8091.0
2020.0,5000.0,Unknown,60,6.53,4.0,64.0,Yes,Unknown,13,2,0,0,0,2,5,0,1,4G,4G,7999.0
2021.0,5050.0,Unknown,60,6.67,8.0,128.0,Yes,Unknown,64,8,5,2,0,4,16,0,1,4G,4G,15999.0
2020.0,6000.0,Unknown,60,6.53,4.0,64.0,Yes,Unknown,48,8,2,2,0,4,8,0,1,4G,4G,14490.0
2015.0,3000.0,Yes,60,5.5,1.5,8.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,5999.0
2019.0,4000.0,No,60,6.3,3.0,32.0,Yes,Unknown,48,8,2,2,0,4,13,0,1,4G,4G,8999.0
2015.0,3120.0,No,60,5.0,2.0,16.0,No,No,13,0,0,0,0,1,5,0,1,4G,4G,5999.0
2015.0,2000.0,Yes,60,4.7,1.0,16.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,5990.0
2016.0,3000.0,No,60,5.5,4.0,32.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,5499.0
2014.0,2540.0,Yes,60,4.7,1.0,8.0,Yes,No,8,0,0,0,0,1,3,0,1,Unknown,Unknown,15532.0
2013.0,2000.0,No,60,4.7,2.0,8.0,Yes,No,8,0,0,0,0,1,5,0,1,Unknown,Unknown,26980.0
2020.0,5000.0,No,60,6.5,4.0,64.0,Yes,Yes,48,8,2,2,0,4,13,0,1,Unknown,Unknown,12699.0
